ensembl_transcript_id	chrom	start	end	gene_symbol
ENST00000681679	4	26424376	26424378	RBPJ
ENST00000681683	1	154584806	154584808	ADAR
ENST00000681684	11	9588600	9588602	WEE1
ENST00000681685	1	227780568	227780570	SNAP47
ENST00000681686	12	124792394	124792396	SCARB1
ENST00000681687	21	45941704	45941706	PCBP3
ENST00000681688	12	84883745	84883747	SLC6A15
ENST00000681689	9	129109182	129109184	CRAT
ENST00000681691	6	73498964	73498966	MTO1
ENST00000681693	17	81844012	81844014	P4HB
ENST00000681694	5	132484061	132484063	IRF1
ENST00000681695	14	96852864	96852866	VRK1
ENST00000681696	12	40367659	40367661	LRRK2
ENST00000681697	2	222941652	222941654	ACSL3
ENST00000681698	12	103934239	103934241	HSP90B1
ENST00000681699	11	78100964	78100966	ALG8
ENST00000681700	12	112919551	112919553	OAS1
ENST00000681701	5	36676962	36676964	SLC1A3
ENST00000681705	6	73482044	73482046	MTO1
ENST00000681710	4	79907429	79907431	ANTXR2
ENST00000681711	5	72900204	72900206	TNPO1
ENST00000681712	5	179728642	179728644	CANX
ENST00000681713	3	12531702	12531704	TSEN2
ENST00000681715	5	132485669	132485671	IRF1
ENST00000681716	2	201739041	201739043	ALS2
ENST00000681717	1	20981196	20981198	EIF4G3
ENST00000681718	6	135405773	135405775	AHI1
ENST00000681720	1	75732866	75732868	ACADM
ENST00000681721	12	84861632	84861634	SLC6A15
ENST00000681722	7	92108717	92108719	AKAP9
ENST00000681723	11	78106886	78106888	ALG8
ENST00000681725	9	129095944	129095946	CRAT
ENST00000681726	5	36630011	36630013	SLC1A3
ENST00000681727	13	36995425	36995425	ALG5
ENST00000681727	13	36993671	36993672	ALG5
ENST00000681728	1	150749995	150749997	CTSS
ENST00000681732	11	76976297	76976299	ACER3
ENST00000681733	5	179728642	179728644	CANX
ENST00000681734	1	156594082	156594084	NAXE
ENST00000681736	3	179784139	179784141	USP13
ENST00000681737	9	97032949	97032951	CTSV
ENST00000681738	1	161958652	161958654	ATF6
ENST00000681741	1	240211124	240211126	FMN2
ENST00000681742	20	438586	438588	TBC1D20
ENST00000681746	8	86606423	86606425	CNGB3
ENST00000681749	5	132486625	132486627	IRF1
ENST00000681750	9	32457122	32457124	NA
ENST00000681751	14	101975722	101975724	DYNC1H1
ENST00000681752	2	177433002	177433004	AGPS
ENST00000681756	6	135311260	135311262	AHI1
ENST00000681759	18	34884743	34884745	DTNA
ENST00000681760	17	81859348	81859350	P4HB
ENST00000681762	5	179715948	179715950	CANX
ENST00000681763	13	36950051	36950053	ALG5
ENST00000681764	12	112964323	112964325	OAS3
ENST00000681765	11	78100964	78100966	ALG8
ENST00000681766	7	22945589	22945591	HYCC1
ENST00000681767	1	21001316	21001318	EIF4G3
ENST00000681768	2	201741586	201741588	ALS2
ENST00000681769	4	83293571	83293573	HPSE
ENST00000681772	1	230705929	230705931	AGT
ENST00000681777	20	440384	440386	TBC1D20
ENST00000681778	14	96931388	96931390	VRK1
ENST00000681780	1	100196255	100196257	DBT
ENST00000681789	9	35064263	35064265	VCP
ENST00000681790	1	75762761	75762763	ACADM
ENST00000681791	22	21686928	21686930	PPIL2
ENST00000681793	10	73498629	73498631	USP54
ENST00000681794	1	243564319	243564321	AKT3
ENST00000681799	4	26412952	26412954	RBPJ
ENST00000681801	1	161958652	161958654	ATF6
ENST00000681802	2	108260678	108260680	SULT1C3
ENST00000681803	11	61300136	61300138	DDB1
ENST00000681804	15	90877586	90877588	FURIN
ENST00000681805	1	240445031	240445033	FMN2
ENST00000681806	9	2646409	2646411	VLDLR
ENST00000681807	12	110616306	110616308	TCTN1
ENST00000681808	2	201701851	201701853	ALS2
ENST00000681809	19	36066265	36066267	WDR62
ENST00000681811	11	74074495	74074497	C2CD3
ENST00000681812	19	15368293	15368295	AKAP8
ENST00000681816	2	69145415	69145417	ANTXR1
ENST00000681817	12	45429309	45429311	ANO6
ENST00000681818	6	13599151	13599153	SIRT5
ENST00000681819	2	165890552	165890554	TTC21B
ENST00000681820	5	134573945	134573947	JADE2
ENST00000681822	14	102049714	102049714	DYNC1H1
ENST00000681822	14	102049610	102049611	DYNC1H1
ENST00000681823	1	3892745	3892747	C1orf174
ENST00000681824	1	240474152	240474154	FMN2
ENST00000681827	1	227780671	227780673	SNAP47
ENST00000681828	6	135405773	135405775	AHI1
ENST00000681829	11	74016691	74016693	C2CD3
ENST00000681830	17	628174	628176	VPS53
ENST00000681833	11	309163	309165	IFITM2
ENST00000681838	7	152205160	152205162	KMT2C
ENST00000681840	11	320302	320304	IFITM3
ENST00000681841	6	135285645	135285647	AHI1
ENST00000681842	17	81510690	81510692	ACTG1
ENST00000681843	10	89307373	89307375	IFIT2
ENST00000681844	2	127865094	127865096	AMMECR1L
ENST00000681845	9	35074108	35074110	NA
ENST00000681847	6	146807585	146807587	ADGB
ENST00000681849	21	41458756	41458758	MX1
ENST00000681851	12	110636131	110636133	TCTN1
ENST00000681857	21	41458756	41458758	MX1
ENST00000681858	17	519292	519294	VPS53
ENST00000681859	14	102014096	102014098	DYNC1H1
ENST00000681860	6	135448405	135448407	AHI1
ENST00000681861	12	103947491	103947493	HSP90B1
ENST00000681862	1	109625685	109625687	AMPD2
ENST00000681865	15	90881876	90881878	FURIN
ENST00000681867	21	41458756	41458758	MX1
ENST00000681870	X	31240188	31240190	DMD
ENST00000681873	2	182736260	182736262	DNAJC10
ENST00000681874	1	201039831	201039833	CACNA1S
ENST00000681875	17	20314063	20314065	SPECC1
ENST00000681876	9	2652786	2652788	VLDLR
ENST00000681877	20	58992205	58992207	CTSZ
ENST00000681878	7	106251083	106251085	NAMPT
ENST00000681879	1	197121882	197121884	ASPM
ENST00000681882	11	60937219	60937221	SLC15A3
ENST00000681883	11	82824906	82824908	PRCP
ENST00000681885	20	49025366	49025368	ARFGEF2
ENST00000681886	3	128899231	128899233	ACAD9
ENST00000681888	15	52064998	52065000	MAPK6
ENST00000681890	6	73482044	73482046	MTO1
ENST00000681893	13	36949942	36949944	ALG5
ENST00000681894	5	179728642	179728644	CANX
ENST00000681895	5	69551569	69551571	OCLN
ENST00000681896	21	41458756	41458758	MX1
ENST00000681898	10	72275186	72275188	DDIT4
ENST00000681901	1	154602242	154602244	ADAR
ENST00000681902	17	551730	551732	VPS53
ENST00000681903	5	179728642	179728644	CANX
ENST00000681904	14	55352524	55352526	FBXO34
ENST00000681905	6	13597783	13597785	SIRT5
ENST00000681906	2	222928898	222928900	ACSL3
ENST00000681907	7	122092919	122092921	AASS
ENST00000681908	X	120537410	120537412	CUL4B
ENST00000681909	5	36686267	36686269	SLC1A3
ENST00000681911	9	129109182	129109184	CRAT
ENST00000681912	1	161958652	161958654	ATF6
ENST00000681916	1	75732866	75732868	ACADM
ENST00000681917	17	519128	519130	VPS53
ENST00000681918	3	179784139	179784141	USP13
ENST00000681920	22	37925850	37925852	MICALL1
ENST00000681924	11	74085583	74085585	C2CD3
ENST00000681926	5	36686267	36686269	SLC1A3
ENST00000681927	9	97032949	97032951	CTSV
ENST00000681928	10	95687261	95687263	TCTN3
ENST00000681929	1	227780671	227780673	SNAP47
ENST00000681932	6	73470269	73470271	MTO1
ENST00000681933	17	81859348	81859350	P4HB
ENST00000681934	12	112919551	112919553	OAS1
ENST00000681935	11	61300136	61300138	DDB1
ENST00000681936	7	106251083	106251085	NAMPT
ENST00000681938	11	315206	315208	IFITM1
ENST00000681941	12	103932306	103932308	HSP90B1
ENST00000681942	9	2645589	2645591	VLDLR
ENST00000681943	17	622959	622961	VPS53
ENST00000681944	21	41452629	41452631	MX1
ENST00000681946	17	623630	623632	VPS53
ENST00000681948	4	25123931	25123933	SEPSECS
ENST00000681949	12	103947660	103947662	HSP90B1
ENST00000681950	7	18654820	18654822	HDAC9
ENST00000681951	11	60937125	60937127	SLC15A3
ENST00000681952	2	165874755	165874757	TTC21B
ENST00000681955	11	76868230	76868232	ACER3
ENST00000681956	22	21695488	21695490	PPIL2
ENST00000681957	11	78106886	78106888	ALG8
ENST00000681958	2	200981270	200981272	HYCC2
ENST00000681962	5	135880088	135880090	SLC25A48
ENST00000681964	10	112438355	112438357	ZDHHC6
ENST00000681965	6	85637109	85637111	NA
ENST00000681967	2	203057327	203057329	NBEAL1
ENST00000681968	5	71656858	71656860	MCCC2
ENST00000681971	1	66743093	66743095	SGIP1
ENST00000681975	6	102080198	102080200	GRIK2
ENST00000681976	19	3544008	3544010	TEKTIP1
ENST00000681976	19	3544008	3544010	TEKTIP1
ENST00000681976	19	3544008	3544010	TEKTIP1
ENST00000681977	20	44407565	44407567	HNF4A
ENST00000681980	9	34011638	34011640	UBAP2
ENST00000681981	6	85505967	85505969	SNX14
ENST00000681982	3	12434143	12434145	PPARG
ENST00000681985	8	102828567	102828569	AZIN1
ENST00000681986	1	174989999	174990001	RABGAP1L
ENST00000681988	10	87051751	87051753	GLUD1
ENST00000681998	8	93772599	93772601	TMEM67
ENST00000682002	2	231345092	231345094	ARMC9
ENST00000682007	3	134546386	134546388	CEP63
ENST00000682008	16	8813152	8813154	PMM2
ENST00000682009	21	33266014	33266016	IFNAR2-IL10RB
ENST00000682010	9	6256166	6256168	IL33
ENST00000682013	3	134546386	134546388	CEP63
ENST00000682014	8	102828567	102828569	AZIN1
ENST00000682016	X	150513071	150513073	MAMLD1
ENST00000682017	13	98794626	98794628	DOCK9
ENST00000682019	11	18020991	18020993	TPH1
ENST00000682022	6	85561215	85561217	SNX14
ENST00000682023	6	85564902	85564904	SNX14
ENST00000682024	5	102899975	102899977	PAM
ENST00000682028	19	53907034	53907036	PRKCG
ENST00000682029	4	56327802	56327804	CRACD
ENST00000682031	X	109644029	109644031	ACSL4
ENST00000682033	5	16475228	16475230	RETREG1
ENST00000682034	6	85549877	85549879	SNX14
ENST00000682035	3	191250119	191250121	OSTN
ENST00000682036	8	93816450	93816452	TMEM67
ENST00000682037	14	50632476	50632478	ATL1
ENST00000682038	16	56506018	56506020	BBS2
ENST00000682040	7	152147594	152147596	KMT2C
ENST00000682044	21	33246276	33246278	IFNAR2
ENST00000682045	5	71656858	71656860	MCCC2
ENST00000682046	11	76361053	76361055	THAP12
ENST00000682047	16	56484761	56484763	BBS2
ENST00000682050	16	55697935	55697937	SLC6A2
ENST00000682054	1	66743093	66743095	SGIP1
ENST00000682055	10	112430804	112430806	ZDHHC6
ENST00000682056	4	8232714	8232716	SH3TC1
ENST00000682057	6	85558039	85558041	SNX14
ENST00000682058	2	219504215	219504217	GMPPA
ENST00000682061	15	72355918	72355920	HEXA
ENST00000682065	15	44563121	44563123	SPG11
ENST00000682066	17	61759299	61759301	BRIP1
ENST00000682067	4	108023490	108023492	HADH
ENST00000682068	12	21828919	21828921	ABCC9
ENST00000682069	3	39502878	39502880	MOBP
ENST00000682074	9	111738280	111738280	SHOC1
ENST00000682074	9	111727898	111727899	SHOC1
ENST00000682075	17	62612563	62612565	TLK2
ENST00000682076	6	95592572	95592574	MANEA
ENST00000682079	2	209730395	209730397	MAP2
ENST00000682082	10	27538049	27538051	RAB18
ENST00000682083	6	85612882	85612884	NA
ENST00000682085	17	62612563	62612565	TLK2
ENST00000682090	6	102068509	102068511	GRIK2
ENST00000682093	10	133295420	133295422	TUBGCP2
ENST00000682094	2	127307579	127307581	MAP3K2
ENST00000682095	X	101162965	101162967	CENPI
ENST00000682097	3	58102323	58102325	FLNB
ENST00000682101	10	7365466	7365468	SFMBT2
ENST00000682102	2	219505619	219505621	GMPPA
ENST00000682104	2	43942794	43942796	LRPPRC
ENST00000682105	2	73844994	73844996	STAMBP
ENST00000682112	Y	13334220	13334222	UTY
ENST00000682115	6	101924678	101924680	GRIK2
ENST00000682117	9	137108589	137108591	MAN1B1
ENST00000682118	1	148103896	148103898	NBPF11
ENST00000682119	10	133212685	133212687	KNDC1
ENST00000682122	3	9937562	9937564	NA
ENST00000682123	10	133279766	133279768	TUBGCP2
ENST00000682124	X	71424029	71424031	TAF1
ENST00000682126	14	50420019	50420021	MAP4K5
ENST00000682128	14	77279606	77279608	POMT2
ENST00000682129	18	34884743	34884745	DTNA
ENST00000682131	5	160065063	160065065	TTC1
ENST00000682132	14	85623495	85623497	FLRT2
ENST00000682133	6	85508276	85508278	SNX14
ENST00000682136	12	54182096	54182098	SMUG1
ENST00000682142	5	16474741	16474743	RETREG1
ENST00000682144	6	28302282	28302284	PGBD1
ENST00000682150	1	66671992	66671994	SGIP1
ENST00000682153	8	99854481	99854483	VPS13B
ENST00000682157	2	73862265	73862267	STAMBP
ENST00000682161	10	133279766	133279768	TUBGCP2
ENST00000682162	1	241517292	241517294	FH
ENST00000682164	3	158544273	158544275	RSRC1
ENST00000682166	10	67539658	67539660	CTNNA3
ENST00000682167	1	117034099	117034101	CD101
ENST00000682169	20	44407464	44407466	HNF4A
ENST00000682171	6	85505967	85505969	SNX14
ENST00000682172	5	160018892	160018894	TTC1
ENST00000682173	10	27533936	27533938	RAB18
ENST00000682174	6	85564902	85564904	SNX14
ENST00000682177	15	72350592	72350594	HEXA
ENST00000682181	10	27513989	27513991	RAB18
ENST00000682187	16	56509393	56509395	BBS2
ENST00000682190	3	134574889	134574891	CEP63
ENST00000682193	4	44635899	44635901	YIPF7
ENST00000682195	10	112430804	112430806	ZDHHC6
ENST00000682203	17	62612563	62612565	TLK2
ENST00000682205	16	56484761	56484763	BBS2
ENST00000682208	3	9747347	9747349	BRPF1
ENST00000682209	9	34011638	34011640	UBAP2
ENST00000682212	9	137108671	137108673	MAN1B1
ENST00000682213	17	82911778	82911780	TBCD
ENST00000682214	5	71656858	71656860	MCCC2
ENST00000682217	5	60874615	60874617	ERCC8
ENST00000682221	3	158203247	158203249	RSRC1
ENST00000682222	6	101928451	101928453	GRIK2
ENST00000682223	11	62690489	62690491	BSCL2
ENST00000682227	4	102263044	102263046	SLC39A8
ENST00000682229	5	16474741	16474743	RETREG1
ENST00000682230	3	33498631	33498633	CLASP2
ENST00000682232	11	119100831	119100833	DPAGT1
ENST00000682234	8	99467415	99467417	VPS13B
ENST00000682237	X	13752750	13752752	OFD1
ENST00000682239	9	33922504	33922506	UBAP2
ENST00000682240	22	50530480	50530482	ODF3B
ENST00000682242	13	75526589	75526591	COMMD6
ENST00000682243	4	102324954	102324956	SLC39A8
ENST00000682247	14	77277293	77277295	POMT2
ENST00000682250	7	135197391	135197393	WDR91
ENST00000682253	X	150510000	150510002	MAMLD1
ENST00000682254	11	46385118	46385120	CHRM4
ENST00000682258	2	217804459	217804461	TNS1
ENST00000682262	11	62691209	62691211	BSCL2
ENST00000682264	2	231259030	231259032	ARMC9
ENST00000682265	X	151924616	151924618	MAGEA4
ENST00000682267	10	112428425	112428427	ZDHHC6
ENST00000682270	1	66625902	66625904	SGIP1
ENST00000682272	12	112162387	112162389	HECTD4
ENST00000682274	17	62536283	62536285	TLK2
ENST00000682275	4	6302466	6302468	WFS1
ENST00000682277	3	124491266	124491268	KALRN
ENST00000682278	11	114250553	114250555	ZBTB16
ENST00000682279	1	173800448	173800450	CENPL
ENST00000682281	2	143947052	143947054	GTDC1
ENST00000682282	16	89195999	89196001	SLC22A31
ENST00000682283	7	152136832	152136834	KMT2C
ENST00000682284	1	20941376	20941378	EIF4G3
ENST00000682287	11	64118290	64118292	FLRT1
ENST00000682290	3	124648963	124648965	KALRN
ENST00000682292	19	17212308	17212310	MYO9B
ENST00000682293	1	66743093	66743095	SGIP1
ENST00000682295	2	43912538	43912540	LRPPRC
ENST00000682299	6	151405235	151405237	RMND1
ENST00000682301	7	152315134	152315136	KMT2C
ENST00000682303	2	43995795	43995797	LRPPRC
ENST00000682305	11	125097606	125097608	TMEM218
ENST00000682306	17	58491663	58491665	MTMR4
ENST00000682308	2	43888600	43888602	LRPPRC
ENST00000682309	10	133209824	133209826	KNDC1
ENST00000682315	17	82942461	82942463	TBCD
ENST00000682317	7	148819039	148819041	EZH2
ENST00000682321	13	77045378	77045380	MYCBP2
ENST00000682323	3	122528364	122528366	PARP9
ENST00000682325	2	201085613	201085615	NDUFB3
ENST00000682326	11	119097273	119097275	DPAGT1
ENST00000682330	12	5563299	5563301	ANO2
ENST00000682337	7	88134340	88134342	ADAM22
ENST00000682342	13	51768187	51768189	DHRS12
ENST00000682343	12	2512941	2512943	CACNA1C
ENST00000682345	4	158682198	158682200	ETFDH
ENST00000682347	10	27542836	27542838	RAB18
ENST00000682348	16	56502074	56502076	BBS2
ENST00000682351	2	73862257	73862259	STAMBP
ENST00000682352	2	73862257	73862259	STAMBP
ENST00000682356	7	128683157	128683159	GARIN1A
ENST00000682359	11	44244285	44244287	EXT2
ENST00000682360	16	56484761	56484763	BBS2
ENST00000682361	7	128676990	128676992	GARIN1A
ENST00000682362	X	66203823	66203825	HEPH
ENST00000682363	3	124674616	124674618	KALRN
ENST00000682369	17	61845784	61845786	BRIP1
ENST00000682371	9	128107442	128107444	SLC25A25
ENST00000682373	4	108034355	108034357	HADH
ENST00000682374	6	85538859	85538861	SNX14
ENST00000682375	5	60909877	60909879	ERCC8
ENST00000682379	2	73862257	73862259	STAMBP
ENST00000682382	14	77296253	77296255	POMT2
ENST00000682383	1	40515664	40515666	EXO5
ENST00000682384	1	247300519	247300521	ZNF496
ENST00000682385	11	128968907	128968909	ARHGAP32
ENST00000682386	10	43386637	43386639	HNRNPF
ENST00000682387	2	73849429	73849431	STAMBP
ENST00000682389	10	27538049	27538051	RAB18
ENST00000682390	15	45164819	45164821	DUOX1
ENST00000682392	6	151417082	151417084	RMND1
ENST00000682399	10	133161186	133161188	KNDC1
ENST00000682402	3	134561533	134561535	CEP63
ENST00000682406	18	34757208	34757210	DTNA
ENST00000682407	5	103029063	103029065	PAM
ENST00000682408	19	1257270	1257272	MIDN
ENST00000682412	6	85548369	85548371	SNX14
ENST00000682413	5	94154007	94154009	KIAA0825
ENST00000682414	19	45351629	45351631	ERCC2
ENST00000682416	1	66743093	66743095	SGIP1
ENST00000682419	1	66671992	66671994	SGIP1
ENST00000682421	19	17998404	17998406	KCNN1
ENST00000682423	2	73860546	73860548	STAMBP
ENST00000682424	11	6614546	6614548	TPP1
ENST00000682440	X	130384440	130384442	GPR119
ENST00000682444	11	129864725	129864727	NFRKB
ENST00000682445	5	119473912	119473914	HSD17B4
ENST00000682447	2	124914286	124914288	CNTNAP5
ENST00000682453	17	61683296	61683298	BRIP1
ENST00000682454	6	85549877	85549879	SNX14
ENST00000682455	6	85545847	85545849	SNX14
ENST00000682456	4	158708525	158708527	ETFDH
ENST00000682458	3	134561533	134561535	CEP63
ENST00000682460	15	44600573	44600575	SPG11
ENST00000682461	15	72370582	72370584	HEXA
ENST00000682462	12	2691197	2691199	CACNA1C
ENST00000682464	6	85508276	85508278	SNX14
ENST00000682466	7	123959967	123959969	SPAM1
ENST00000682467	14	77277376	77277378	POMT2
ENST00000682469	4	143220454	143220456	USP38
ENST00000682470	16	56484761	56484763	BBS2
ENST00000682472	13	26019983	26019985	ATP8A2
ENST00000682474	16	2784644	2784646	PRSS33
ENST00000682476	1	66689312	66689314	SGIP1
ENST00000682477	17	61796498	61796500	BRIP1
ENST00000682479	17	82942461	82942463	TBCD
ENST00000682480	2	43888600	43888602	LRPPRC
ENST00000682481	2	219501976	219501978	GMPPA
ENST00000682482	16	56484761	56484763	BBS2
ENST00000682483	18	34866159	34866161	DTNA
ENST00000682488	2	219506796	219506798	GMPPA
ENST00000682489	10	116064540	116064542	GFRA1
ENST00000682491	6	85505967	85505969	SNX14
ENST00000682495	15	44604815	44604817	SPG11
ENST00000682497	6	85505967	85505969	SNX14
ENST00000682500	3	158460953	158460955	RSRC1
ENST00000682501	9	131495872	131495874	PRRC2B
ENST00000682504	6	85612882	85612884	NA
ENST00000682506	3	124719468	124719470	KALRN
ENST00000682507	10	87051751	87051753	GLUD1
ENST00000682510	1	225399267	225399269	DNAH14
ENST00000682510	1	225399267	225399269	DNAH14
ENST00000682510	1	225399267	225399269	DNAH14
ENST00000682513	4	78511541	78511543	FRAS1
ENST00000682515	10	133279766	133279768	TUBGCP2
ENST00000682519	1	66671992	66671994	SGIP1
ENST00000682520	9	94606957	94606959	FBP1
ENST00000682523	13	48707856	48707858	CYSLTR2
ENST00000682527	11	76350864	76350866	THAP12
ENST00000682532	X	152718049	152718051	MAGEA2B
ENST00000682533	9	92251881	92251883	IARS1
ENST00000682536	3	9476089	9476091	SETD5
ENST00000682537	4	77611037	77611039	CXCL13
ENST00000682539	9	131516686	131516688	POMT1
ENST00000682540	3	124518500	124518502	KALRN
ENST00000682541	5	71643846	71643848	MCCC2
ENST00000682545	1	202128102	202128104	GPR37L1
ENST00000682546	2	43888600	43888602	LRPPRC
ENST00000682549	4	102267892	102267894	SLC39A8
ENST00000682550	10	121479857	121479859	FGFR2
ENST00000682553	4	188091373	188091375	TRIML2
ENST00000682555	11	62691396	62691398	BSCL2
ENST00000682557	15	77114156	77114158	PEAK1
ENST00000682558	2	73862257	73862259	STAMBP
ENST00000682560	14	77283831	77283833	POMT2
ENST00000682562	X	13740106	13740108	OFD1
ENST00000682564	5	16474741	16474743	RETREG1
ENST00000682570	3	9943498	9943500	CRELD1
ENST00000682573	X	92618938	92618940	PCDH11X
ENST00000682575	3	124514629	124514631	KALRN
ENST00000682576	2	219504215	219504217	GMPPA
ENST00000682577	8	93772599	93772601	TMEM67
ENST00000682578	9	92210807	92210809	IARS1
